0,0,0,0,0,0,0,0
0,0,0,0,0.002923976608,0.00293255132,0,0
0,0,0,0,0.005847953216,0.00293255132,0,0
0,0,0,0,0.005847953216,0.00293255132,0,0
0,0,0,0,0.005847953216,0.00293255132,0,0.005882352941
0,0,0,0,0.005847953216,0.00293255132,0.005882352941,0.005882352941
0,0,0,0.001876172608,0.005847953216,0.008797653959,0.005882352941,0.008823529412
0,0,0.001876172608,0.003752345216,0.01169590643,0.008797653959,0.008823529412,0.008823529412
0,0.001876172608,0.003752345216,0.005628517824,0.01169590643,0.01173020528,0.008823529412,0.008823529412
0.001876172608,0.003752345216,0.005628517824,0.009380863039,0.01461988304,0.01173020528,0.008823529412,0.008823529412
0.003752345216,0.005628517824,0.009380863039,0.009380863039,0.01461988304,0.01173020528,0.008823529412,0.008823529412
0.005628517824,0.009380863039,0.009380863039,0.009380863039,0.01461988304,0.01173020528,0.008823529412,0.008823529412
0.009380863039,0.009380863039,0.009380863039,0.01125703565,0.01461988304,0.01173020528,0.008823529412,0.008823529412
0.009380863039,0.009380863039,0.01125703565,0.01125703565,0.01461988304,0.01173020528,0.008823529412,0.008823529412
0.009380863039,0.01125703565,0.01125703565,0.01313320826,0.01461988304,0.01173020528,0.008823529412,0.008823529412
0.01125703565,0.01125703565,0.01313320826,0.01313320826,0.01461988304,0.01173020528,0.008823529412,0.008823529412
0.01125703565,0.01313320826,0.01313320826,0.01500938086,0.01461988304,0.01173020528,0.008823529412,0.01176470588
0.01313320826,0.01313320826,0.01500938086,0.01688555347,0.01461988304,0.01173020528,0.01176470588,0.01470588235
0.01313320826,0.01500938086,0.01688555347,0.01876172608,0.01461988304,0.0146627566,0.01470588235,0.01764705882
0.01500938086,0.01688555347,0.01876172608,0.02063789869,0.01754385965,0.01759530792,0.01764705882,0.01764705882
0.01688555347,0.01876172608,0.02063789869,0.02626641651,0.02046783626,0.02052785924,0.01764705882,0.01764705882
0.01876172608,0.02063789869,0.02626641651,0.03377110694,0.02339181287,0.02052785924,0.01764705882,0.01764705882
0.02063789869,0.02626641651,0.03377110694,0.0469043152,0.02339181287,0.02052785924,0.01764705882,0.02941176471
0.02626641651,0.03377110694,0.0469043152,0.07317073171,0.02339181287,0.02052785924,0.02941176471,0.04117647059
0.03377110694,0.0469043152,0.07317073171,0.09005628518,0.02339181287,0.03225806452,0.04117647059,0.04411764706
0.0469043152,0.07317073171,0.09005628518,0.1257035647,0.0350877193,0.04398826979,0.04411764706,0.05294117647
0.07317073171,0.09005628518,0.1257035647,0.1669793621,0.04678362573,0.04692082111,0.05294117647,0.06470588235
0.09005628518,0.1257035647,0.1669793621,0.2045028143,0.04970760234,0.05571847507,0.06470588235,0.08235294118
0.1257035647,0.1669793621,0.2045028143,0.2495309568,0.05847953216,0.06744868035,0.08235294118,0.1117647059
0.1669793621,0.2045028143,0.2495309568,0.2908067542,0.0701754386,0.08504398827,0.1117647059,0.1235294118
0.2045028143,0.2495309568,0.2908067542,0.3414634146,0.08771929825,0.1143695015,0.1235294118,0.1676470588
0.2495309568,0.2908067542,0.3414634146,0.3752345216,0.1169590643,0.1260997067,0.1676470588,0.2176470588
0.2908067542,0.3414634146,0.3752345216,0.3846153846,0.1286549708,0.1700879765,0.2176470588,0.2558823529
0.3414634146,0.3752345216,0.3846153846,0.4221388368,0.1725146199,0.219941349,0.2558823529,0.2823529412
